Ticker,Title,Datetime,Source
aph,Amphenol (APH) Receives a Hold from Stifel Nicolaus,2024-06-18 02:05:22,TipRanks
aph,Are Computer and Technology Stocks Lagging Silicon Motion Technology This Year?,2024-06-07 21:46:50,Benzinga
aph,"Catalyst Watch: Apple's WWDC, Tesla's annual meeting, Fed's dot plot, and GameStop volatility",2024-06-07 19:00:58,Seeking Alpha
aph,Contrarian Cash Cows: 3 Stocks Proving the Analysts Wrong for Huge Gains,2024-06-07 13:05:00,InvestorPlace
aph,"Analysts Are Neutral on Top Technology Stocks: Amphenol (APH), WalkMe (WKME)",2024-06-05 20:20:15,TipRanks
aph,"Amphenol Poised For Growth With AI Server Boom, Rising Copper Content, CIT Acquisition: Analyst",2024-05-28 20:59:13,Benzinga
aph,Tech Up-and-Comers: 3 Under-the-Radar Stocks With 10X Potential,2024-05-28 14:00:00,InvestorPlace
aph,"Analysts Are Bullish on Top Technology Stocks: Intuit (INTU), Paycor HCM (PYCR)",2024-05-24 11:20:43,TipRanks
aph,Amphenol’s Growth and Investor Appeal Bolstered by CIT Acquisition and Stock Split: Buy Rating Affirmed,2024-05-22 12:16:12,TipRanks
aph,Amphenol Approves Two-for-one Stock Split,2024-05-20 23:11:07,RTTNews
aph,Analyst Expectations For Amphenol's Future,2024-05-17 15:00:52,Benzinga
aph,"Analysts’ Top Technology Picks: Amphenol (APH), MongoDB (MDB)",2024-05-17 10:30:40,TipRanks
aph,Amphenol declares $0.22 dividend,2024-05-02 12:38:38,Seeking Alpha
aph,"Analysts’ Opinions Are Mixed on These Technology Stocks: Advanced Micro Devices (AMD), Amphenol (APH) and CommVault Systems (CVLT)",2024-05-01 06:51:44,TipRanks
aph,Bank of America Securities Sticks to Their Buy Rating for Amphenol (APH),2024-04-30 13:26:38,TipRanks
aph,"With rate cuts pushed out, Goldman looks at quality stocks",2024-04-28 19:24:54,Seeking Alpha
aph,"Analysts Offer Insights on Technology Companies: Silicon Laboratories (SLAB), Amphenol (APH) and Lam Research (LRCX)",2024-04-25 11:50:14,TipRanks
aph,Truist Financial Sticks to Their Buy Rating for Amphenol (APH),2024-04-25 11:11:46,TipRanks
aph,Analysts Offer Insights on Technology Companies: Silicon Laboratories (SLAB) and Amphenol (APH),2024-04-25 09:50:59,TipRanks
aph,Amphenol Earnings and Growth Outlook: A Buy Rating from Analyst Mark Delaney,2024-04-25 03:05:21,TipRanks
aph,"APH Stock Earnings: Amphenol Beats EPS, Beats Revenue for Q1 2024",2024-04-24 16:52:53,InvestorPlace
aph,Amphenol Sees Q2 Adj. EPS In Line Or Above Market; Plans $2 Bln Buyback; Stock Up In Pre-market,2024-04-24 14:56:12,RTTNews
aph,"Amphenol Corp. Q1 Income Rises, Beats estimates",2024-04-24 14:07:12,RTTNews
aph,Amphenol beats top-line and bottom-line estimates; initiates Q2 outlook,2024-04-24 12:03:03,Seeking Alpha
aph,Amphenol Q1 2024 Earnings Preview,2024-04-23 17:40:33,Seeking Alpha
aph,Here's what Wall Street expects from Amphenol's earnings report,2024-04-23 15:01:13,Markets Insider Automation
aph,Notable earnings before Wednesday's open,2024-04-23 14:25:34,Seeking Alpha
aph,Amphenol: A Resilient Growth Prospect with Strong M&A Strategy,2024-04-19 13:35:26,TipRanks
aph,Where Amphenol Stands With Analysts,2024-04-11 14:01:44,Benzinga
aph,Amphenol Poised for Growth: Strategic Acquisitions and AI Infrastructure Spending Drive Buy Rating,2024-04-04 09:17:52,TipRanks
aph,Evaluating Amphenol: Insights From 5 Financial Analysts,2024-03-25 20:01:42,Benzinga
aph,Should Vanguard Mid-Cap ETF (VO) Be on Your Investing Radar?,2024-03-25 19:17:19,Benzinga
aph,Buy Rating Affirmed for Amphenol Amid Strong AI-Driven IT Datacom Performance,2024-02-28 10:55:45,TipRanks
aph,Amphenol declares $0.22 dividend,2024-02-01 13:37:13,Seeking Alpha
aph,"Analysts Offer Insights on Technology Companies: Amphenol (APH), Teradyne (TER) and HubSpot (HUBS)",2024-01-31 10:30:43,TipRanks
aph,Maintaining Hold on Amphenol: Balancing Improving Fundamentals Against High Valuation Concerns,2024-01-31 05:15:51,TipRanks
aph,Amphenol To Buy CIT Business From Carlisle In $2.025 Bln Cash Deal,2024-01-30 14:55:48,RTTNews
aph,Amphenol to buy CIT business from Carlisle for $2B,2024-01-30 13:22:35,Seeking Alpha
aph,What Analysts Are Saying About Amphenol Stock,2024-01-25 16:01:17,Benzinga
aph,Stifel Nicolaus Reaffirms Their Hold Rating on Amphenol (APH),2024-01-25 12:27:08,TipRanks
aph,"Analysts’ Opinions Are Mixed on These Technology Stocks: International Business Machines (IBM), ServiceNow (NOW) and Amphenol (APH)",2024-01-25 11:40:20,TipRanks
aph,Amphenol Stock Buy Rating Affirmed: Strong Q4 Performance and Strategic Acquisitions Signal Growth Potential,2024-01-25 10:46:17,TipRanks
aph,Amphenol’s Growth Trajectory and Buy Rating Justified by Strong Financials and Market Positioning,2024-01-24 21:35:26,TipRanks
aph,Amphenol Guides Q1 Adj. EPS In Line With Estimates - Update,2024-01-24 14:41:21,RTTNews
aph,"Amphenol Corp. Q4 Profit Increases, beats estimates",2024-01-24 14:06:48,RTTNews
aph,"Amphenol Non-GAAP EPS of $0.82 beats by $0.05, revenue of $3.33B beats by $170M",2024-01-24 13:04:00,Seeking Alpha
aph,Amphenol Q4 2023 Earnings Preview,2024-01-23 17:04:05,Seeking Alpha
aph,Notable earnings before Wednesday's open,2024-01-23 15:45:41,Seeking Alpha
aph,Here's what Wall Street expects from Amphenol's earnings report,2024-01-23 15:01:13,Markets Insider Automation
aph,This Analyst With 83% Accuracy Rate Sees Around 17% Upside In Micron Technology - Here Are 5 Stock Picks For Last Week From Wall Street's Most Accurate Analysts,2023-12-18 13:39:19,Benzinga
aph,Analysts Conflicted on These Technology Names: Amphenol (APH) and Intel (INTC),2023-12-15 12:41:12,TipRanks
aph,Amphenol’s Robust Performance and Growth Prospects Justify Buy Rating: A Strategic Analysis,2023-10-26 09:29:09,TipRanks
aph,Amphenol Corp.’s Growth Potential and Financial Discipline: A Buy Rating Analysis,2023-10-26 03:07:04,TipRanks
aph,Amphenol hosts conference call for investors,2023-10-25 14:45:00,Markets Insider Automation
aph,"Amphenol Corp. Q3 Income Climbs, Beats estimates",2023-10-25 14:17:34,RTTNews
aph,Quant Ratings Updated on 62 Stocks,2023-10-24 20:30:00,InvestorPlace
aph,Here's what to expect from Amphenol's earnings,2023-10-24 15:01:13,Markets Insider Automation
aph,Amphenol (APH) Receives a Rating Update from a Top Analyst,2023-10-19 02:25:31,TipRanks
aph,Amphenol’s Potential Growth and Profitability Boost Post PCTEL Acquisition: A Comprehensive Buy Rating Analysis,2023-10-16 22:50:05,TipRanks
aph,Crude Oil Moves Lower; Consolidated Communications Shares Jump,2023-10-16 20:30:39,Benzinga
aph,Why Streamline Health Solutions Shares Are Trading Lower By Over 68%? Here Are Other Stocks Moving In Monday's Mid-Day Session,2023-10-16 19:09:54,Benzinga
aph,"Lululemon, PCTEL, Consolidated Communications, Other Stocks Jumping Higher On Monday",2023-10-16 18:08:15,Benzinga
aph,Nasdaq Gains 1%; Charles Schwab Earnings Top Views,2023-10-16 18:08:10,Benzinga
aph,Why ContraFect Shares Are Trading Higher By Around 30%; Here Are 20 Stocks Moving Premarket,2023-10-16 14:47:12,Benzinga
aph,7 Delicious Dividend Tech Stocks for Long-Term Investors,2023-10-12 21:41:52,InvestorPlace
aph,"Analysts Conflicted on These Industrial Goods Names: First Advantage (FA), Lockheed Martin (LMT) and Amphenol (APH)",2023-09-07 08:30:36,TipRanks
aph,Amphenol (APH) Gets a Buy from Bank of America Securities,2023-08-07 10:05:53,TipRanks
aph,Amphenol declares $0.21 dividend,2023-08-04 13:04:54,Seeking Alpha
aph,"Qualcomm Earnings Preview: Poised To Outperform Despite Chip Excess Concerns, Analyst Predicts",2023-08-01 17:38:52,Benzinga
aph,Amphenol (APH) Receives a Hold from Stifel Nicolaus,2023-08-01 02:06:02,TipRanks
aph,Goldman Sachs Reaffirms Their Buy Rating on Amphenol (APH),2023-07-31 18:06:04,TipRanks
aph,Bank of America Securities Keeps Their Buy Rating on Amphenol (APH),2023-07-27 09:05:35,TipRanks
aph,"Amphenol Corp. Q2 Profit Decreases, but beats estimates",2023-07-26 14:07:22,RTTNews
aph,"Amphenol Non-GAAP EPS of $0.72 beats by $0.04, revenue of $3.05B beats by $100M",2023-07-26 12:03:01,Seeking Alpha
aph,Amphenol Q2 2023 Earnings Preview,2023-07-25 18:10:57,Seeking Alpha
aph,Amphenol earnings: here's what to expect,2023-07-25 15:01:13,Markets Insider Automation
aph,Notable earnings before Wednesday's open,2023-07-25 14:52:39,Seeking Alpha
aph,Amphenol (APH) Receives a Buy from Bank of America Securities,2023-06-23 10:25:17,TipRanks
aph,"Analysts Have Conflicting Sentiments on These Industrial Goods Companies: Amphenol (APH), MYT Netherlands (MYTE) and Raytheon Technologies (RTX)",2023-06-14 08:30:52,TipRanks
aph,"Analysts Offer Insights on Technology Companies: Amphenol (APH), Tencent Music Entertainment Group (TME) and Weibo (WB)",2023-05-26 09:00:46,TipRanks
aph,"Benzinga's Top Ratings Upgrades, Downgrades For May 19, 2023",2023-05-19 17:00:46,Benzinga
aph,Amphenol declares $0.21 dividend,2023-05-05 12:28:24,Seeking Alpha
aph,Analysts Have Conflicting Sentiments on These Technology Companies: Amphenol (APH) and Check Point (CHKP),2023-05-02 12:10:07,TipRanks
aph,"New Buy Rating for Amphenol (APH), the Technology Giant",2023-04-27 03:55:26,TipRanks
aph,"Amphenol Q1 Profit In Line With Market, Projects Slight Decline In Q2 Results",2023-04-26 14:40:41,RTTNews
aph,"Amphenol Non-GAAP EPS of $0.69 beats by $0.02, revenue of $2.97B beats by $60M",2023-04-26 12:01:28,Seeking Alpha
aph,Amphenol Q1 2023 Earnings Preview,2023-04-25 16:40:20,Seeking Alpha
aph,Notable earnings before Wednesday's open,2023-04-25 15:10:17,Seeking Alpha
aph,Amphenol earnings preview: what to expect,2023-04-25 15:01:13,Markets Insider Automation
aph,Amphenol Announces Pricing Of Senior Notes Offering,2023-03-28 14:12:20,RTTNews
aph,3 Boring Industrial Stocks to Buy for Outsized Gains,2023-03-06 19:52:34,InvestorPlace
aph,Amphenol declares $0.21 dividend,2023-02-03 13:05:46,Seeking Alpha
aph,Amphenol Corp. Q4 Profit Beats Estimates,2023-01-25 14:07:59,RTTNews
aph,"Amphenol Non-GAAP EPS of $0.78 beats by $0.03, revenue of $3.24B beats by $90M, initiates 1Q23 guidance",2023-01-25 13:04:40,Seeking Alpha
aph,Amphenol Q4 2022 Earnings Preview,2023-01-24 17:04:05,Seeking Alpha
aph,Notable earnings before Wednesday's open,2023-01-24 15:12:43,Seeking Alpha
aph,Here's what Wall Street expects from Amphenol's earnings report,2023-01-24 15:01:13,Markets Insider Automation
aph,Goldman tips stocks poised to best benefit from China's reopening,2023-01-23 10:47:07,Seeking Alpha
aph,"Benzinga's Top Ratings Upgrades, Downgrades For December 13, 2022",2022-12-13 16:01:30,Benzinga
aph,Amazon To $119? Here Are 5 Other Price Target Changes For Tuesday,2022-11-22 13:48:03,Benzinga
aph,7 Tech Stocks to Buy Before the Market Blasts Higher in 2023,2022-11-04 16:26:53,InvestorPlace
aph,RBC Capital Sticks to Its Hold Rating for Amphenol (APH),2022-10-28 01:45:35,TipRanks
aph,Amphenol Guides FY22 Above Estimates; Boosts Dividend 5% - Update,2022-10-26 14:18:34,RTTNews
aph,"Amphenol Corp. Q3 Profit Increases, beats estimates",2022-10-26 14:17:21,RTTNews
aph,Amphenol raises dividend by 5% to $0.21,2022-10-26 12:12:27,Seeking Alpha
aph,"Amphenol Non-GAAP EPS of $0.80 beats by $0.05, revenue of $3.29B beats by $180M",2022-10-26 12:06:07,Seeking Alpha
aph,Amphenol Q3 2022 Earnings Preview,2022-10-25 19:12:58,Seeking Alpha
aph,Notable earnings before Wednesday's open,2022-10-25 15:10:05,Seeking Alpha
aph,Here's what Wall Street expects from Amphenol's earnings report,2022-10-25 15:01:13,Markets Insider Automation
aph,RBC Capital Reaffirms Their Hold Rating on Amphenol (APH),2022-10-13 01:55:54,TipRanks
aph,4 Analysts Have This to Say About Amphenol,2022-10-10 16:05:47,Benzinga
aph,Analysts Offer Insights on Technology Companies: Amphenol (APH) and Progress Software (PRGS),2022-09-28 12:50:23,TipRanks
aph,5 Analysts Have This to Say About Amphenol,2022-08-23 17:15:49,Benzinga
aph,Amphenol declares $0.20 dividend,2022-08-04 12:54:48,Seeking Alpha
aph,Expert Ratings for Amphenol,2022-07-28 19:16:38,Benzinga
aph,"Amphenol Corp. Q2 Profit Increases, beats estimates",2022-07-27 14:29:06,RTTNews
aph,Amphenol finalizes acquisition of NPI Solutions,2022-07-27 12:50:37,Seeking Alpha
aph,"Amphenol Non-GAAP EPS of $0.75 beats by $0.07, revenue of $3.14B beats by $200M",2022-07-27 12:17:31,Seeking Alpha
aph,Amphenol Q2 2022 Earnings Preview,2022-07-26 16:09:09,Seeking Alpha
aph,Amphenol is about to announce earnings — here's what Wall Street expects,2022-07-26 15:01:13,Markets Insider Automation
aph,"Benzinga's Top Ratings Upgrades, Downgrades For July 14, 2022",2022-07-14 16:06:45,Benzinga
aph,Where Amphenol Stands With Analysts,2022-07-01 16:28:06,Benzinga
aph,"As China looks to open up, here are the stocks with the most revenue exposure",2022-06-28 15:37:49,Seeking Alpha
aph,Chip companies look for stability heading into 2022's second half,2022-06-12 16:00:00,Seeking Alpha
aph,Amphenol declares $0.20 dividend,2022-05-04 12:04:10,Seeking Alpha
aph,Amphenol Guides Q2 Sales Above Estimates - Update,2022-04-27 14:26:38,RTTNews
aph,"Amphenol Corp. Q1 Profit Increases, beats estimates",2022-04-27 14:08:26,RTTNews
aph,"Amphenol Non-GAAP EPS of $0.67 beats by $0.06, revenue of $2.95B beats by $190M; initiates Q2 guidance",2022-04-27 12:09:26,Seeking Alpha
aph,Amphenol Q1 2022 Earnings Preview,2022-04-26 18:06:57,Seeking Alpha
aph,Here's what Wall Street expects from Amphenol's earnings,2022-04-26 15:01:13,Markets Insider Automation
aph,Notable earnings before Wednesday's open,2022-04-26 14:51:26,Seeking Alpha
aph,"Qualcomm, KLA Corp, Texas Instruments fall as Morgan Stanley cuts PTs",2022-04-25 12:52:07,Seeking Alpha
aph,Amphenol declares $0.20 dividend,2022-02-03 13:52:45,Seeking Alpha
aph,What 4 Analyst Ratings Have To Say About Amphenol,2022-01-27 17:02:43,Benzinga
aph,Amphenol Guides Q1 Sales Above Estimates - Quick Facts,2022-01-26 14:52:22,RTTNews
aph,"Amphenol Corp. Q4 Profit Increases, beats estimates",2022-01-26 14:09:44,RTTNews
aph,"Amphenol Non-GAAP EPS of $0.70 beats by $0.06, revenue of $3.03B beats by $260M",2022-01-26 13:11:41,Seeking Alpha
aph,Amphenol Q4 2021 Earnings Preview,2022-01-25 16:22:52,Seeking Alpha
aph,Notable earnings before Wednesday's open,2022-01-25 15:30:55,Seeking Alpha
aph,Here's what to expect from Amphenol's earnings report,2022-01-25 15:01:13,Markets Insider Automation
aph,"Benzinga's Top Ratings Upgrades, Downgrades For January 7, 2022",2022-01-07 16:38:12,Benzinga
aph,"Cisco, Apple pace Evercore's top IT picks as 2022 maintains 'roaring '20s'",2021-12-14 18:49:58,Seeking Alpha
aph,UBS identifies stocks getting 'greener' - without losing alpha,2021-11-18 14:35:20,Seeking Alpha
aph,"Jim Cramer Advises Buying Amphenol, Considers This Stock 'Too Cheap'",2021-10-28 15:19:18,Benzinga
aph,Amphenol Corp. Q3 adjusted earnings Beat Estimates,2021-10-27 14:15:38,RTTNews
aph,Notable earnings before Wednesday's open,2021-10-26 14:59:35,Seeking Alpha
aph,Here's what Wall Street expects from Amphenol's earnings,2021-10-25 15:02:03,Markets Insider Automation
aph,Senate unveils sweeping $1T bipartisan infrastructure bill,2021-08-02 07:56:34,Seeking Alpha
aph,Amphenol Corp. Q2 adjusted earnings Beat Estimates,2021-07-28 14:09:18,RTTNews
aph,Amphenol Q2 2021 Earnings Preview,2021-07-27 19:43:01,Seeking Alpha
aph,Notable earnings before Wednesday's open,2021-07-27 12:43:54,Seeking Alpha
aph,Amphenol is about to announce its earnings — here's what Wall Street expects,2021-07-26 15:01:46,Markets Insider Automation
aph,"The Past Week's Notable Insider Buys: Amphenol, Aldeyra, Werewolf Therapeutics And More",2021-05-08 18:10:15,Benzinga
aph,MTS Systems Corporation -- Moody's withdraws MTS Systems' ratings after acquisition by Amphenol,2021-04-30 17:55:00,Moodys
aph,Amphenol Corp. Q1 adjusted earnings of $0.52 per share,2021-04-28 14:42:03,RTTNews
aph,Amphenol Guides Q2 Above Estimates - Quick Facts,2021-04-28 14:29:15,RTTNews
aph,"Amphenol EPS beats by $0.05, beats on revenue, guides Q2 above estimates",2021-04-28 12:24:24,Seeking Alpha
aph,Amphenol Q1 2021 Earnings Preview,2021-04-27 17:12:15,Seeking Alpha
aph,Notable earnings before Wednesday's open,2021-04-27 16:20:38,Seeking Alpha
aph,Amphenol earnings preview: what Wall Street is expecting,2021-04-26 15:02:04,Markets Insider Automation
aph,Auto suppliers sized up ahead of earnings with chip shortage in the mix,2021-04-13 17:54:08,Seeking Alpha
aph,"The Daily Biotech Pulse: Illumina Lights Up, Cara Soars On Index Inclusion, Novavax Starts Crossover Vaccine Study, Turning Point Data Readout",2021-04-06 14:04:57,Benzinga
aph,"Amphenol purchase of MTS Systems gets all regulatory approvals, closing April 7",2021-04-03 00:48:51,Seeking Alpha
aph,Amphenol Technologies Holding GmbH -- Moody's announces completion of a periodic review of ratings of Amphenol Corporation,2021-03-23 18:02:00,Moodys
aph,Amphenol declares $0.29 dividend,2021-02-04 13:06:36,Seeking Alpha
aph,Amphenol Board Approves 2-for-1 Stock Split - Quick Facts,2021-01-27 14:17:42,RTTNews
aph,Amphenol Corp. Q4 adjusted earnings Beat Estimates,2021-01-27 14:08:35,RTTNews
aph,"Amphenol EPS beats by $0.11, beats on revenue",2021-01-27 13:04:52,Seeking Alpha
aph,Amphenol Q4 2020 Earnings Preview,2021-01-26 17:49:44,Seeking Alpha
aph,Notable earnings before Wednesday's open,2021-01-26 16:29:52,Seeking Alpha
aph,Amphenol earnings: here's what Wall Street expects,2021-01-25 15:01:29,Markets Insider Automation
aph,Illinois Tool Works To Acquire MTS Systems' Test & Simulation Business - Quick Facts,2021-01-19 14:08:59,RTTNews
aph,ITW to buy MTS Test & Simulation business from Ampheno,2021-01-19 13:35:02,Seeking Alpha
aph,"MTS Systems Corporation -- Moody's says MTS Systems Corporation potential acquisition by Amphenol Corporation is credit positive; MTS ratings unaffected, including the B3 Sr Unsecured, Ba2 Sr...",2020-12-15 17:54:00,Moodys
aph,MTS Systems Q4 Adj. Profit Rises,2020-12-15 14:21:12,RTTNews
aph,MTS Systems reports FQ4 beats ahead of acquisition by Amphenol,2020-12-15 13:38:44,Seeking Alpha
aph,Amphenol Corporation -- Moody's says Amphenol's acquisition of MTS Systems will broaden and enhance sensor business; no impact to credit ratings,2020-12-10 21:48:00,Moodys
aph,"Amphenol To Acquire MTS Systems In $1.7 Bln Deal, Including Debt - Quick Facts",2020-12-09 14:24:06,RTTNews
aph,"MTS Systems +50%, to be bought by Amphenol",2020-12-09 14:18:39,Seeking Alpha
aph,Amphenol raises dividend by 16% to $0.29 per share,2020-10-23 02:57:48,Seeking Alpha
aph,Amphenol Reinstates FY20 Outlook Above View; Boosts Qtly. Dividend 16% - Quick Facts,2020-10-21 14:23:26,RTTNews
aph,Amphenol Corp. Q3 adjusted earnings Beat Estimates,2020-10-21 14:10:20,RTTNews
aph,"Amphenol reports Q3 beats with record sales, upside outlooks",2020-10-21 12:26:45,Seeking Alpha
aph,"Amphenol EPS beats by $0.21, beats on revenue",2020-10-21 12:03:01,Seeking Alpha
aph,Notable earnings before Wednesday's open,2020-10-20 16:11:53,Seeking Alpha
aph,Amphenol Q3 2020 Earnings Preview,2020-10-20 16:10:53,Seeking Alpha
aph,Here's what Wall Street expects from Amphenol's earnings report,2020-10-20 15:01:35,Markets Insider Automation
